playlist_name,playlist_uri,playlist_tracks_url,playlist_num_tracks,snapshot_id,playlist_img,track_name,track_uri,artist_name,album_name,album_img,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,key_mode
Acoustic Favorites!,1QuWiAdlvdsVrR9IZcXeiC,https://api.spotify.com/v1/users/jasonchenmusic/playlists/1QuWiAdlvdsVrR9IZcXeiC/tracks,225,91i2lrd5NuajOFipNohwlrK1hTyfClMQseCN7WpsFVbt8edgXhzuEK+ju2aFWVJN,https://pl.scdn.co/images/pl/default/a50da6fa5168ec87c89c5b8fc6025a16bb9224b6,Solo Player (Acoustic Version),1frAuj3U5IK7Cuc5J0ws9d,Jason Chen,What If Acoustic,https://i.scdn.co/image/41a174c8f864ef1c1bd0744c68e0258e72c83414,0.609,0.395,G,-7.731,minor,0.028,0.884,0,0.101,0.395,118.856,238720,4,G minor
Acoustic Favorites!,1QuWiAdlvdsVrR9IZcXeiC,https://api.spotify.com/v1/users/jasonchenmusic/playlists/1QuWiAdlvdsVrR9IZcXeiC/tracks,225,91i2lrd5NuajOFipNohwlrK1hTyfClMQseCN7WpsFVbt8edgXhzuEK+ju2aFWVJN,https://pl.scdn.co/images/pl/default/a50da6fa5168ec87c89c5b8fc6025a16bb9224b6,Hide and Seek (Acoustic Version),2X66HzoSEL4SOj9YT1cIpq,Jason Chen,What If Acoustic,https://i.scdn.co/image/41a174c8f864ef1c1bd0744c68e0258e72c83414,0.579,0.338,C,-8.03,major,0.0328,0.847,0,0.0886,0.558,75.508,256342,4,C major
Acoustic Favorites!,1QuWiAdlvdsVrR9IZcXeiC,https://api.spotify.com/v1/users/jasonchenmusic/playlists/1QuWiAdlvdsVrR9IZcXeiC/tracks,225,91i2lrd5NuajOFipNohwlrK1hTyfClMQseCN7WpsFVbt8edgXhzuEK+ju2aFWVJN,https://pl.scdn.co/images/pl/default/a50da6fa5168ec87c89c5b8fc6025a16bb9224b6,So Sweet,4S632uVZSHwRJl7qYFCpBP,Jason Chen,So Sweet,https://i.scdn.co/image/2480bfa84527bd21d7e469262d1537b6ae00dc30,0.625,0.536,F#,-8.735,minor,0.0457,0.365,0.00238,0.109,0.585,78.911,216924,4,F# minor
Acoustic Favorites!,1QuWiAdlvdsVrR9IZcXeiC,https://api.spotify.com/v1/users/jasonchenmusic/playlists/1QuWiAdlvdsVrR9IZcXeiC/tracks,225,91i2lrd5NuajOFipNohwlrK1hTyfClMQseCN7WpsFVbt8edgXhzuEK+ju2aFWVJN,https://pl.scdn.co/images/pl/default/a50da6fa5168ec87c89c5b8fc6025a16bb9224b6,All Of Me,4sAFCXuxWDTrAnCs4JWCbZ,Jason Chen,All Of Me,https://i.scdn.co/image/cd285d64bb12d3e988889141bf9fc21cb25b3283,0.56,0.207,A,-9.817,major,0.0387,0.957,0,0.104,0.383,122.046,271489,4,A major
Acoustic Favorites!,1QuWiAdlvdsVrR9IZcXeiC,https://api.spotify.com/v1/users/jasonchenmusic/playlists/1QuWiAdlvdsVrR9IZcXeiC/tracks,225,91i2lrd5NuajOFipNohwlrK1hTyfClMQseCN7WpsFVbt8edgXhzuEK+ju2aFWVJN,https://pl.scdn.co/images/pl/default/a50da6fa5168ec87c89c5b8fc6025a16bb9224b6,Unconditionally,1KE37AAnigngL8aesoxQpy,Jason Chen,Unconditionally,https://i.scdn.co/image/4cd3f6603f773f883988034a98fc606c1660a9d5,0.441,0.518,F#,-6.789,major,0.0534,0.429,0,0.26,0.162,128.313,227030,4,F# major
Acoustic Favorites!,1QuWiAdlvdsVrR9IZcXeiC,https://api.spotify.com/v1/users/jasonchenmusic/playlists/1QuWiAdlvdsVrR9IZcXeiC/tracks,225,91i2lrd5NuajOFipNohwlrK1hTyfClMQseCN7WpsFVbt8edgXhzuEK+ju2aFWVJN,https://pl.scdn.co/images/pl/default/a50da6fa5168ec87c89c5b8fc6025a16bb9224b6,Stay,34syCUqT8Ht4cGeZrDi05g,Jason Chen,Stay,https://i.scdn.co/image/154c37d9c685d582af644e2ce0cbbffd3b666994,0.602,0.268,A,-12.5,minor,0.0287,0.899,0,0.098,0.153,112.013,245573,4,A minor
Acoustic Favorites!,1QuWiAdlvdsVrR9IZcXeiC,https://api.spotify.com/v1/users/jasonchenmusic/playlists/1QuWiAdlvdsVrR9IZcXeiC/tracks,225,91i2lrd5NuajOFipNohwlrK1hTyfClMQseCN7WpsFVbt8edgXhzuEK+ju2aFWVJN,https://pl.scdn.co/images/pl/default/a50da6fa5168ec87c89c5b8fc6025a16bb9224b6,Counting Stars,6l0OuzI7oXtQbgvTlX5vZN,Jason Chen,Counting Stars,https://i.scdn.co/image/e20a04664c166ad5e0be8f2209494b8e4dfecd37,0.721,0.648,C#,-6.309,minor,0.0387,0.414,0,0.216,0.783,120.998,248173,4,C# minor
Acoustic Favorites!,1QuWiAdlvdsVrR9IZcXeiC,https://api.spotify.com/v1/users/jasonchenmusic/playlists/1QuWiAdlvdsVrR9IZcXeiC/tracks,225,91i2lrd5NuajOFipNohwlrK1hTyfClMQseCN7WpsFVbt8edgXhzuEK+ju2aFWVJN,https://pl.scdn.co/images/pl/default/a50da6fa5168ec87c89c5b8fc6025a16bb9224b6,Clarity - Acoustic,3C8POREYvyJN7K95LYLlRU,Jason Chen,Clarity (Acoustic),https://i.scdn.co/image/b779fb110e8899c4677d00a02031ca17005c8678,0.591,0.385,D,-7.977,minor,0.0284,0.524,5.97e-6,0.218,0.603,128.006,164987,4,D minor
Acoustic Favorites!,1QuWiAdlvdsVrR9IZcXeiC,https://api.spotify.com/v1/users/jasonchenmusic/playlists/1QuWiAdlvdsVrR9IZcXeiC/tracks,225,91i2lrd5NuajOFipNohwlrK1hTyfClMQseCN7WpsFVbt8edgXhzuEK+ju2aFWVJN,https://pl.scdn.co/images/pl/default/a50da6fa5168ec87c89c5b8fc6025a16bb9224b6,The Other Side - Acoustic,3xXrrLUb92ra3CM6b962Qt,Jason Chen,The Other Side (Acoustic),https://i.scdn.co/image/9b885ea51e8e17ac9f4aa28f6b46473d0a83cd03,0.665,0.562,A,-5.857,major,0.0277,0.762,0,0.078,0.402,127.09,228207,4,A major
Acoustic Favorites!,1QuWiAdlvdsVrR9IZcXeiC,https://api.spotify.com/v1/users/jasonchenmusic/playlists/1QuWiAdlvdsVrR9IZcXeiC/tracks,225,91i2lrd5NuajOFipNohwlrK1hTyfClMQseCN7WpsFVbt8edgXhzuEK+ju2aFWVJN,https://pl.scdn.co/images/pl/default/a50da6fa5168ec87c89c5b8fc6025a16bb9224b6,I Want It That Way,3YugF8eBqmkUDLwFvTfCVB,Jason Chen,I Want It That Way,https://i.scdn.co/image/65b134ac4223f00a1ca887b8959d0dfe37a19b04,0.626,0.586,F#,-6.161,minor,0.0255,0.2,0,0.106,0.583,99.05,218378,4,F# minor
Acoustic Favorites!,1QuWiAdlvdsVrR9IZcXeiC,https://api.spotify.com/v1/users/jasonchenmusic/playlists/1QuWiAdlvdsVrR9IZcXeiC/tracks,225,91i2lrd5NuajOFipNohwlrK1hTyfClMQseCN7WpsFVbt8edgXhzuEK+ju2aFWVJN,https://pl.scdn.co/images/pl/default/a50da6fa5168ec87c89c5b8fc6025a16bb9224b6,One Thing,0mpoElxWjuz2gpaLlUhWfu,Megan Nicole,One Thing,https://i.scdn.co/image/95773ef5f18eb769ee2bb29402a9db81d3d2f996,0.748,0.665,D,-3.225,major,0.0292,0.179,0,0.0792,0.717,127.066,197755,4,D major
Acoustic Favorites!,1QuWiAdlvdsVrR9IZcXeiC,https://api.spotify.com/v1/users/jasonchenmusic/playlists/1QuWiAdlvdsVrR9IZcXeiC/tracks,225,91i2lrd5NuajOFipNohwlrK1hTyfClMQseCN7WpsFVbt8edgXhzuEK+ju2aFWVJN,https://pl.scdn.co/images/pl/default/a50da6fa5168ec87c89c5b8fc6025a16bb9224b6,Holy Grail,5v8PGL6YlOmVeT51aH7skE,Jason Chen,Holy Grail,https://i.scdn.co/image/cc3581b09b2340a724d71484aba5e3860f685b20,0.735,0.484,D,-5.322,minor,0.0513,0.263,0,0.364,0.0616,145.069,238989,4,D minor
Acoustic Favorites!,1QuWiAdlvdsVrR9IZcXeiC,https://api.spotify.com/v1/users/jasonchenmusic/playlists/1QuWiAdlvdsVrR9IZcXeiC/tracks,225,91i2lrd5NuajOFipNohwlrK1hTyfClMQseCN7WpsFVbt8edgXhzuEK+ju2aFWVJN,https://pl.scdn.co/images/pl/default/a50da6fa5168ec87c89c5b8fc6025a16bb9224b6,"Hold On, We're Going Home",1CO9meSd9YCpP3wjZiQo4v,Jason Chen,"Hold On, We're Going Home",https://i.scdn.co/image/e5802462014ff5129abba92a2a5258180b37ee73,0.914,0.408,A,-7.977,major,0.175,0.152,1.39e-6,0.0609,0.475,99.997,226840,4,A major
Acoustic Favorites!,1QuWiAdlvdsVrR9IZcXeiC,https://api.spotify.com/v1/users/jasonchenmusic/playlists/1QuWiAdlvdsVrR9IZcXeiC/tracks,225,91i2lrd5NuajOFipNohwlrK1hTyfClMQseCN7WpsFVbt8edgXhzuEK+ju2aFWVJN,https://pl.scdn.co/images/pl/default/a50da6fa5168ec87c89c5b8fc6025a16bb9224b6,We Can't Stop,6kJwItYtFuH7NJ14d3q9gP,Jason Chen,We Can't Stop,https://i.scdn.co/image/4472c71c4e34cec83a0932be62b50e240c996db7,0.664,0.48,D#,-9.305,major,0.035,0.672,0,0.237,0.414,79.997,208427,4,D# major
Acoustic Favorites!,1QuWiAdlvdsVrR9IZcXeiC,https://api.spotify.com/v1/users/jasonchenmusic/playlists/1QuWiAdlvdsVrR9IZcXeiC/tracks,225,91i2lrd5NuajOFipNohwlrK1hTyfClMQseCN7WpsFVbt8edgXhzuEK+ju2aFWVJN,https://pl.scdn.co/images/pl/default/a50da6fa5168ec87c89c5b8fc6025a16bb9224b6,Story Of My Life,3IdHjH4S8aUTADaSzpZ8uD,Jason Chen,Story Of My Life,https://i.scdn.co/image/ef81356926ad08b69362074bef49c540f7c3d5e6,0.573,0.542,C,-8.185,minor,0.0364,0.434,3.74e-6,0.11,0.116,119.865,248667,4,C minor
